etngrp_src,lft_src,oplniv_src,etngrp_dst,lft_dst,oplniv_dst,n
Overig,"[40,50)",1,Surinaams,"[50,60)",2,1960
Overig,"[40,50)",1,Surinaams,"[50,60)",3,780
Overig,"[40,50)",1,Surinaams,"[60,70)",1,1630
Overig,"[40,50)",1,Surinaams,"[60,70)",2,770
Overig,"[40,50)",1,Surinaams,"[60,70)",3,630
Overig,"[40,50)",1,Surinaams,"[70,80)",1,360
Overig,"[40,50)",1,Surinaams,"[70,80)",2,280
Overig,"[40,50)",1,Turks,"[0,20)",1,3490
Overig,"[40,50)",1,Turks,"[0,20)",2,140
Overig,"[40,50)",1,Turks,"[20,30)",1,600
Overig,"[40,50)",1,Turks,"[20,30)",2,1170
Overig,"[40,50)",1,Turks,"[20,30)",3,140
Overig,"[40,50)",1,Turks,"[30,40)",1,650
Overig,"[40,50)",1,Turks,"[30,40)",2,820
Overig,"[40,50)",1,Turks,"[30,40)",3,560
Overig,"[40,50)",1,Turks,"[40,50)",1,2320
Overig,"[40,50)",1,Turks,"[40,50)",2,520
Overig,"[40,50)",1,Turks,"[40,50)",3,150
Overig,"[40,50)",1,Turks,"[50,60)",1,1030
Overig,"[40,50)",1,Turks,"[50,60)",2,200
Overig,"[40,50)",1,Turks,"[50,60)",3,150
Overig,"[40,50)",1,Turks,"[60,70)",1,450
Overig,"[40,50)",1,Turks,"[70,80)",1,300
Overig,"[40,50)",2,Autochtoon,"[0,20)",1,17560
Overig,"[40,50)",2,Autochtoon,"[0,20)",2,900
Overig,"[40,50)",2,Autochtoon,"[20,30)",1,630
Overig,"[40,50)",2,Autochtoon,"[20,30)",2,4170
Overig,"[40,50)",2,Autochtoon,"[20,30)",3,6500
Overig,"[40,50)",2,Autochtoon,"[30,40)",1,920
Overig,"[40,50)",2,Autochtoon,"[30,40)",2,2450
Overig,"[40,50)",2,Autochtoon,"[30,40)",3,10180
Overig,"[40,50)",2,Autochtoon,"[40,50)",1,1380
Overig,"[40,50)",2,Autochtoon,"[40,50)",2,4170
Overig,"[40,50)",2,Autochtoon,"[40,50)",3,8450
Overig,"[40,50)",2,Autochtoon,"[50,60)",1,4330
Overig,"[40,50)",2,Autochtoon,"[50,60)",2,4310
Overig,"[40,50)",2,Autochtoon,"[50,60)",3,5070
Overig,"[40,50)",2,Autochtoon,"[60,70)",1,3120
Overig,"[40,50)",2,Autochtoon,"[60,70)",2,2630
Overig,"[40,50)",2,Autochtoon,"[60,70)",3,3920
Overig,"[40,50)",2,Autochtoon,"[70,80)",1,1280
Overig,"[40,50)",2,Autochtoon,"[70,80)",2,2160
Overig,"[40,50)",2,Autochtoon,"[70,80)",3,1180
Overig,"[40,50)",2,Marokkaans,"[0,20)",1,7900
Overig,"[40,50)",2,Marokkaans,"[0,20)",2,220
Overig,"[40,50)",2,Marokkaans,"[20,30)",1,890
Overig,"[40,50)",2,Marokkaans,"[20,30)",2,2200
Overig,"[40,50)",2,Marokkaans,"[20,30)",3,1100
Overig,"[40,50)",2,Marokkaans,"[30,40)",1,1120
Overig,"[40,50)",2,Marokkaans,"[30,40)",2,1300
Overig,"[40,50)",2,Marokkaans,"[30,40)",3,1100
Overig,"[40,50)",2,Marokkaans,"[40,50)",1,1250
Overig,"[40,50)",2,Marokkaans,"[40,50)",2,1090
Overig,"[40,50)",2,Marokkaans,"[40,50)",3,290
Overig,"[40,50)",2,Marokkaans,"[50,60)",1,1130
Overig,"[40,50)",2,Marokkaans,"[50,60)",2,190
Overig,"[40,50)",2,Marokkaans,"[50,60)",3,90
Overig,"[40,50)",2,Marokkaans,"[60,70)",1,450
Overig,"[40,50)",2,Marokkaans,"[70,80)",1,90
Overig,"[40,50)",2,Overig,"[0,20)",1,15960
Overig,"[40,50)",2,Overig,"[0,20)",2,740
Overig,"[40,50)",2,Overig,"[20,30)",1,1200
Overig,"[40,50)",2,Overig,"[20,30)",2,3750
Overig,"[40,50)",2,Overig,"[20,30)",3,3300
Overig,"[40,50)",2,Overig,"[30,40)",1,2950
Overig,"[40,50)",2,Overig,"[30,40)",2,13660
Overig,"[40,50)",2,Overig,"[30,40)",3,10290
Overig,"[40,50)",2,Overig,"[40,50)",1,2440
Overig,"[40,50)",2,Overig,"[40,50)",2,3120
Overig,"[40,50)",2,Overig,"[40,50)",3,3950
Overig,"[40,50)",2,Overig,"[50,60)",1,2320
Overig,"[40,50)",2,Overig,"[50,60)",2,2960
Overig,"[40,50)",2,Overig,"[50,60)",3,4150
Overig,"[40,50)",2,Overig,"[60,70)",1,1770
Overig,"[40,50)",2,Overig,"[60,70)",2,1170
Overig,"[40,50)",2,Overig,"[60,70)",3,1000
Overig,"[40,50)",2,Overig,"[70,80)",1,750
Overig,"[40,50)",2,Overig,"[70,80)",2,860
Overig,"[40,50)",2,Overig,"[70,80)",3,540
Overig,"[40,50)",2,Surinaams,"[0,20)",1,2780
Overig,"[40,50)",2,Surinaams,"[0,20)",2,330
Overig,"[40,50)",2,Surinaams,"[20,30)",1,440
Overig,"[40,50)",2,Surinaams,"[20,30)",2,1640
Overig,"[40,50)",2,Surinaams,"[20,30)",3,430
Overig,"[40,50)",2,Surinaams,"[30,40)",1,520
Overig,"[40,50)",2,Surinaams,"[30,40)",2,1400
Overig,"[40,50)",2,Surinaams,"[30,40)",3,830
Overig,"[40,50)",2,Surinaams,"[40,50)",1,690
Overig,"[40,50)",2,Surinaams,"[40,50)",2,1650
Overig,"[40,50)",2,Surinaams,"[40,50)",3,830
Overig,"[40,50)",2,Surinaams,"[50,60)",1,1090
Overig,"[40,50)",2,Surinaams,"[50,60)",2,1340
Overig,"[40,50)",2,Surinaams,"[50,60)",3,490
Overig,"[40,50)",2,Surinaams,"[60,70)",1,780
Overig,"[40,50)",2,Surinaams,"[60,70)",2,960
Overig,"[40,50)",2,Surinaams,"[60,70)",3,240
Overig,"[40,50)",2,Surinaams,"[70,80)",1,490
Overig,"[40,50)",2,Surinaams,"[70,80)",2,160
Overig,"[40,50)",2,Turks,"[0,20)",1,2470
Overig,"[40,50)",2,Turks,"[0,20)",2,90
Overig,"[40,50)",2,Turks,"[20,30)",1,190
Overig,"[40,50)",2,Turks,"[20,30)",2,900
Overig,"[40,50)",2,Turks,"[20,30)",3,510
Overig,"[40,50)",2,Turks,"[30,40)",1,460
Overig,"[40,50)",2,Turks,"[30,40)",2,670
Overig,"[40,50)",2,Turks,"[30,40)",3,390
Overig,"[40,50)",2,Turks,"[40,50)",1,810
Overig,"[40,50)",2,Turks,"[40,50)",2,290
Overig,"[40,50)",2,Turks,"[40,50)",3,140
Overig,"[40,50)",2,Turks,"[50,60)",1,530
Overig,"[40,50)",2,Turks,"[50,60)",2,220
Overig,"[40,50)",2,Turks,"[50,60)",3,120
Overig,"[40,50)",2,Turks,"[60,70)",1,190
Overig,"[40,50)",2,Turks,"[70,80)",1,10
Overig,"[40,50)",3,Autochtoon,"[0,20)",1,36830
Overig,"[40,50)",3,Autochtoon,"[0,20)",2,2610
Overig,"[40,50)",3,Autochtoon,"[20,30)",1,790
Overig,"[40,50)",3,Autochtoon,"[20,30)",2,8410
Overig,"[40,50)",3,Autochtoon,"[20,30)",3,15660
Overig,"[40,50)",3,Autochtoon,"[30,40)",1,1230
Overig,"[40,50)",3,Autochtoon,"[30,40)",2,4590
Overig,"[40,50)",3,Autochtoon,"[30,40)",3,25860
Overig,"[40,50)",3,Autochtoon,"[40,50)",1,1850
Overig,"[40,50)",3,Autochtoon,"[40,50)",2,5130
Overig,"[40,50)",3,Autochtoon,"[40,50)",3,23020
Overig,"[40,50)",3,Autochtoon,"[50,60)",1,2650
Overig,"[40,50)",3,Autochtoon,"[50,60)",2,8230
Overig,"[40,50)",3,Autochtoon,"[50,60)",3,18450
Overig,"[40,50)",3,Autochtoon,"[60,70)",1,3860
Overig,"[40,50)",3,Autochtoon,"[60,70)",2,7730
Overig,"[40,50)",3,Autochtoon,"[60,70)",3,13360
Overig,"[40,50)",3,Autochtoon,"[70,80)",1,4130
Overig,"[40,50)",3,Autochtoon,"[70,80)",2,3620
Overig,"[40,50)",3,Autochtoon,"[70,80)",3,9280
Overig,"[40,50)",3,Autochtoon,"[80,120]",1,1370
Overig,"[40,50)",3,Autochtoon,"[80,120]",2,530
Overig,"[40,50)",3,Autochtoon,"[80,120]",3,800
Overig,"[40,50)",3,Marokkaans,"[0,20)",1,5340
Overig,"[40,50)",3,Marokkaans,"[0,20)",2,220
Overig,"[40,50)",3,Marokkaans,"[20,30)",1,520
Overig,"[40,50)",3,Marokkaans,"[20,30)",2,1360
Overig,"[40,50)",3,Marokkaans,"[20,30)",3,350
Overig,"[40,50)",3,Marokkaans,"[30,40)",1,820
Overig,"[40,50)",3,Marokkaans,"[30,40)",2,900
Overig,"[40,50)",3,Marokkaans,"[30,40)",3,710
Overig,"[40,50)",3,Marokkaans,"[40,50)",1,1210
Overig,"[40,50)",3,Marokkaans,"[40,50)",2,900
Overig,"[40,50)",3,Marokkaans,"[40,50)",3,840
Overig,"[40,50)",3,Marokkaans,"[50,60)",1,970
Overig,"[40,50)",3,Marokkaans,"[50,60)",2,260
Overig,"[40,50)",3,Marokkaans,"[50,60)",3,90
Overig,"[40,50)",3,Marokkaans,"[60,70)",1,630
Overig,"[40,50)",3,Marokkaans,"[60,70)",2,120
Overig,"[40,50)",3,Marokkaans,"[60,70)",3,10
Overig,"[40,50)",3,Marokkaans,"[70,80)",1,330
Overig,"[40,50)",3,Overig,"[0,20)",1,22270
Overig,"[40,50)",3,Overig,"[0,20)",2,700
Overig,"[40,50)",3,Overig,"[20,30)",1,1050
Overig,"[40,50)",3,Overig,"[20,30)",2,3780
Overig,"[40,50)",3,Overig,"[20,30)",3,12270
Overig,"[40,50)",3,Overig,"[30,40)",1,1300
Overig,"[40,50)",3,Overig,"[30,40)",2,4760
Overig,"[40,50)",3,Overig,"[30,40)",3,15690
Overig,"[40,50)",3,Overig,"[40,50)",1,2800
Overig,"[40,50)",3,Overig,"[40,50)",2,3770
Overig,"[40,50)",3,Overig,"[40,50)",3,78880
Overig,"[40,50)",3,Overig,"[50,60)",1,2020
Overig,"[40,50)",3,Overig,"[50,60)",2,3550
Overig,"[40,50)",3,Overig,"[50,60)",3,5520
Overig,"[40,50)",3,Overig,"[60,70)",1,1340
Overig,"[40,50)",3,Overig,"[60,70)",2,1860
Overig,"[40,50)",3,Overig,"[60,70)",3,3150
Overig,"[40,50)",3,Overig,"[70,80)",1,960
Overig,"[40,50)",3,Overig,"[70,80)",2,970
Overig,"[40,50)",3,Overig,"[70,80)",3,910
Overig,"[40,50)",3,Surinaams,"[0,20)",1,2520
Overig,"[40,50)",3,Surinaams,"[0,20)",2,170
Overig,"[40,50)",3,Surinaams,"[20,30)",1,260
Overig,"[40,50)",3,Surinaams,"[20,30)",2,1130
Overig,"[40,50)",3,Surinaams,"[20,30)",3,460
Overig,"[40,50)",3,Surinaams,"[30,40)",1,480
Overig,"[40,50)",3,Surinaams,"[30,40)",2,1030
Overig,"[40,50)",3,Surinaams,"[30,40)",3,870
Overig,"[40,50)",3,Surinaams,"[40,50)",1,500
Overig,"[40,50)",3,Surinaams,"[40,50)",2,780
Overig,"[40,50)",3,Surinaams,"[40,50)",3,910
Overig,"[40,50)",3,Surinaams,"[50,60)",1,660
Overig,"[40,50)",3,Surinaams,"[50,60)",2,920
Overig,"[40,50)",3,Surinaams,"[50,60)",3,530
Overig,"[40,50)",3,Surinaams,"[60,70)",1,820
Overig,"[40,50)",3,Surinaams,"[60,70)",2,460
Overig,"[40,50)",3,Surinaams,"[60,70)",3,300
Overig,"[40,50)",3,Surinaams,"[70,80)",1,150
Overig,"[40,50)",3,Surinaams,"[70,80)",2,410
Overig,"[40,50)",3,Turks,"[0,20)",1,2320
Overig,"[40,50)",3,Turks,"[0,20)",2,120
Overig,"[40,50)",3,Turks,"[20,30)",1,330
Overig,"[40,50)",3,Turks,"[20,30)",2,650
Overig,"[40,50)",3,Turks,"[20,30)",3,460
Overig,"[40,50)",3,Turks,"[30,40)",1,410
Overig,"[40,50)",3,Turks,"[30,40)",2,490
Overig,"[40,50)",3,Turks,"[30,40)",3,960
Overig,"[40,50)",3,Turks,"[40,50)",1,480
Overig,"[40,50)",3,Turks,"[40,50)",2,460
Overig,"[40,50)",3,Turks,"[40,50)",3,800
Overig,"[40,50)",3,Turks,"[50,60)",1,620
Overig,"[40,50)",3,Turks,"[50,60)",2,270
Overig,"[40,50)",3,Turks,"[50,60)",3,150
Overig,"[40,50)",3,Turks,"[60,70)",1,240
Overig,"[40,50)",3,Turks,"[60,70)",2,30
Overig,"[40,50)",3,Turks,"[70,80)",1,30
Overig,"[50,60)",1,Autochtoon,"[0,20)",1,9370
Overig,"[50,60)",1,Autochtoon,"[0,20)",2,500
Overig,"[50,60)",1,Autochtoon,"[20,30)",1,500
Overig,"[50,60)",1,Autochtoon,"[20,30)",2,2970
Overig,"[50,60)",1,Autochtoon,"[20,30)",3,4030
Overig,"[50,60)",1,Autochtoon,"[30,40)",1,920
Overig,"[50,60)",1,Autochtoon,"[30,40)",2,1570
Overig,"[50,60)",1,Autochtoon,"[30,40)",3,4360
Overig,"[50,60)",1,Autochtoon,"[40,50)",1,940
Overig,"[50,60)",1,Autochtoon,"[40,50)",2,1920
Overig,"[50,60)",1,Autochtoon,"[40,50)",3,2870
Overig,"[50,60)",1,Autochtoon,"[50,60)",1,1980
Overig,"[50,60)",1,Autochtoon,"[50,60)",2,2380
Overig,"[50,60)",1,Autochtoon,"[50,60)",3,3320
Overig,"[50,60)",1,Autochtoon,"[60,70)",1,1940
Overig,"[50,60)",1,Autochtoon,"[60,70)",2,1830
Overig,"[50,60)",1,Autochtoon,"[60,70)",3,1870
Overig,"[50,60)",1,Autochtoon,"[70,80)",1,2340
Overig,"[50,60)",1,Autochtoon,"[70,80)",2,1090
Overig,"[50,60)",1,Autochtoon,"[70,80)",3,1490
Overig,"[50,60)",1,Marokkaans,"[0,20)",1,6410
Overig,"[50,60)",1,Marokkaans,"[0,20)",2,350
Overig,"[50,60)",1,Marokkaans,"[20,30)",1,520
Overig,"[50,60)",1,Marokkaans,"[20,30)",2,1820
Overig,"[50,60)",1,Marokkaans,"[20,30)",3,320
Overig,"[50,60)",1,Marokkaans,"[30,40)",1,970
Overig,"[50,60)",1,Marokkaans,"[30,40)",2,1280
Overig,"[50,60)",1,Marokkaans,"[30,40)",3,650
Overig,"[50,60)",1,Marokkaans,"[40,50)",1,1320
Overig,"[50,60)",1,Marokkaans,"[40,50)",2,910
Overig,"[50,60)",1,Marokkaans,"[40,50)",3,330
Overig,"[50,60)",1,Marokkaans,"[50,60)",1,1690
Overig,"[50,60)",1,Marokkaans,"[50,60)",2,350
Overig,"[50,60)",1,Marokkaans,"[50,60)",3,120
Overig,"[50,60)",1,Marokkaans,"[60,70)",1,860
Overig,"[50,60)",1,Marokkaans,"[60,70)",2,100
Overig,"[50,60)",1,Marokkaans,"[70,80)",1,400
Overig,"[50,60)",1,Overig,"[0,20)",1,13940
Overig,"[50,60)",1,Overig,"[0,20)",2,520
Overig,"[50,60)",1,Overig,"[20,30)",1,1410
Overig,"[50,60)",1,Overig,"[20,30)",2,3900
Overig,"[50,60)",1,Overig,"[20,30)",3,1770
Overig,"[50,60)",1,Overig,"[30,40)",1,3710
Overig,"[50,60)",1,Overig,"[30,40)",2,4230
Overig,"[50,60)",1,Overig,"[30,40)",3,5030
Overig,"[50,60)",1,Overig,"[40,50)",1,3310
Overig,"[50,60)",1,Overig,"[40,50)",2,2380
Overig,"[50,60)",1,Overig,"[40,50)",3,2030
Overig,"[50,60)",1,Overig,"[50,60)",1,3640
Overig,"[50,60)",1,Overig,"[50,60)",2,3100
Overig,"[50,60)",1,Overig,"[50,60)",3,1900
Overig,"[50,60)",1,Overig,"[60,70)",1,2320
Overig,"[50,60)",1,Overig,"[60,70)",2,950
Overig,"[50,60)",1,Overig,"[60,70)",3,750
Overig,"[50,60)",1,Overig,"[70,80)",1,580
Overig,"[50,60)",1,Overig,"[70,80)",2,580
Overig,"[50,60)",1,Overig,"[70,80)",3,210
Overig,"[50,60)",1,Surinaams,"[0,20)",1,4280
Overig,"[50,60)",1,Surinaams,"[0,20)",2,290
Overig,"[50,60)",1,Surinaams,"[20,30)",1,630
Overig,"[50,60)",1,Surinaams,"[20,30)",2,2170
Overig,"[50,60)",1,Surinaams,"[20,30)",3,430
Overig,"[50,60)",1,Surinaams,"[30,40)",1,900
Overig,"[50,60)",1,Surinaams,"[30,40)",2,1550
Overig,"[50,60)",1,Surinaams,"[30,40)",3,790
Overig,"[50,60)",1,Surinaams,"[40,50)",1,1100
Overig,"[50,60)",1,Surinaams,"[40,50)",2,1550
Overig,"[50,60)",1,Surinaams,"[40,50)",3,590
Overig,"[50,60)",1,Surinaams,"[50,60)",1,1570
Overig,"[50,60)",1,Surinaams,"[50,60)",2,1600
Overig,"[50,60)",1,Surinaams,"[50,60)",3,2240
Overig,"[50,60)",1,Surinaams,"[60,70)",1,1200
Overig,"[50,60)",1,Surinaams,"[60,70)",2,800
Overig,"[50,60)",1,Surinaams,"[60,70)",3,350
Overig,"[50,60)",1,Surinaams,"[70,80)",1,480
Overig,"[50,60)",1,Surinaams,"[70,80)",2,380
Overig,"[50,60)",1,Turks,"[0,20)",1,3020
Overig,"[50,60)",1,Turks,"[0,20)",2,180
Overig,"[50,60)",1,Turks,"[20,30)",1,300
Overig,"[50,60)",1,Turks,"[20,30)",2,1090
Overig,"[50,60)",1,Turks,"[20,30)",3,400
Overig,"[50,60)",1,Turks,"[30,40)",1,410
Overig,"[50,60)",1,Turks,"[30,40)",2,720
Overig,"[50,60)",1,Turks,"[30,40)",3,370
Overig,"[50,60)",1,Turks,"[40,50)",1,1030
Overig,"[50,60)",1,Turks,"[40,50)",2,540
Overig,"[50,60)",1,Turks,"[40,50)",3,370
Overig,"[50,60)",1,Turks,"[50,60)",1,760
Overig,"[50,60)",1,Turks,"[50,60)",2,460
Overig,"[50,60)",1,Turks,"[50,60)",3,80
Overig,"[50,60)",1,Turks,"[60,70)",1,470
Overig,"[50,60)",1,Turks,"[70,80)",1,50
Overig,"[50,60)",2,Autochtoon,"[0,20)",1,15470
Overig,"[50,60)",2,Autochtoon,"[0,20)",2,870
Overig,"[50,60)",2,Autochtoon,"[20,30)",1,550
Overig,"[50,60)",2,Autochtoon,"[20,30)",2,5060
Overig,"[50,60)",2,Autochtoon,"[20,30)",3,6350
Overig,"[50,60)",2,Autochtoon,"[30,40)",1,380
Overig,"[50,60)",2,Autochtoon,"[30,40)",2,1970
Overig,"[50,60)",2,Autochtoon,"[30,40)",3,8060
Overig,"[50,60)",2,Autochtoon,"[40,50)",1,1200
Overig,"[50,60)",2,Autochtoon,"[40,50)",2,2450
Overig,"[50,60)",2,Autochtoon,"[40,50)",3,8050
Overig,"[50,60)",2,Autochtoon,"[50,60)",1,1780
Overig,"[50,60)",2,Autochtoon,"[50,60)",2,5950
Overig,"[50,60)",2,Autochtoon,"[50,60)",3,6610
Overig,"[50,60)",2,Autochtoon,"[60,70)",1,3410
Overig,"[50,60)",2,Autochtoon,"[60,70)",2,2430
Overig,"[50,60)",2,Autochtoon,"[60,70)",3,3590
Overig,"[50,60)",2,Autochtoon,"[70,80)",1,2360
Overig,"[50,60)",2,Autochtoon,"[70,80)",2,1140
Overig,"[50,60)",2,Autochtoon,"[70,80)",3,1130
Overig,"[50,60)",2,Marokkaans,"[0,20)",1,6280
Overig,"[50,60)",2,Marokkaans,"[0,20)",2,320
Overig,"[50,60)",2,Marokkaans,"[20,30)",1,480
Overig,"[50,60)",2,Marokkaans,"[20,30)",2,1710
Overig,"[50,60)",2,Marokkaans,"[20,30)",3,350
Overig,"[50,60)",2,Marokkaans,"[30,40)",1,670
Overig,"[50,60)",2,Marokkaans,"[30,40)",2,910
Overig,"[50,60)",2,Marokkaans,"[30,40)",3,510
Overig,"[50,60)",2,Marokkaans,"[40,50)",1,1940
Overig,"[50,60)",2,Marokkaans,"[40,50)",2,880
Overig,"[50,60)",2,Marokkaans,"[40,50)",3,280
Overig,"[50,60)",2,Marokkaans,"[50,60)",1,1030
Overig,"[50,60)",2,Marokkaans,"[50,60)",2,190
Overig,"[50,60)",2,Marokkaans,"[50,60)",3,110
Overig,"[50,60)",2,Marokkaans,"[60,70)",1,850
Overig,"[50,60)",2,Marokkaans,"[60,70)",2,20
Overig,"[50,60)",2,Marokkaans,"[70,80)",1,300
Overig,"[50,60)",2,Overig,"[0,20)",1,12960
Overig,"[50,60)",2,Overig,"[0,20)",2,600
Overig,"[50,60)",2,Overig,"[20,30)",1,1090
Overig,"[50,60)",2,Overig,"[20,30)",2,4430
Overig,"[50,60)",2,Overig,"[20,30)",3,2960
Overig,"[50,60)",2,Overig,"[30,40)",1,1570
Overig,"[50,60)",2,Overig,"[30,40)",2,3200
Overig,"[50,60)",2,Overig,"[30,40)",3,18950
Overig,"[50,60)",2,Overig,"[40,50)",1,1990
Overig,"[50,60)",2,Overig,"[40,50)",2,2940
Overig,"[50,60)",2,Overig,"[40,50)",3,3960
Overig,"[50,60)",2,Overig,"[50,60)",1,3050
Overig,"[50,60)",2,Overig,"[50,60)",2,2550
Overig,"[50,60)",2,Overig,"[50,60)",3,2670
Overig,"[50,60)",2,Overig,"[60,70)",1,1630
Overig,"[50,60)",2,Overig,"[60,70)",2,1100
Overig,"[50,60)",2,Overig,"[60,70)",3,1750
Overig,"[50,60)",2,Overig,"[70,80)",1,630
Overig,"[50,60)",2,Overig,"[70,80)",2,680
Overig,"[50,60)",2,Overig,"[70,80)",3,450
Overig,"[50,60)",2,Surinaams,"[0,20)",1,2930
Overig,"[50,60)",2,Surinaams,"[0,20)",2,220
Overig,"[50,60)",2,Surinaams,"[20,30)",1,370
Overig,"[50,60)",2,Surinaams,"[20,30)",2,1610
Overig,"[50,60)",2,Surinaams,"[20,30)",3,350
Overig,"[50,60)",2,Surinaams,"[30,40)",1,340
Overig,"[50,60)",2,Surinaams,"[30,40)",2,990
Overig,"[50,60)",2,Surinaams,"[30,40)",3,520
Overig,"[50,60)",2,Surinaams,"[40,50)",1,630
Overig,"[50,60)",2,Surinaams,"[40,50)",2,1360
Overig,"[50,60)",2,Surinaams,"[40,50)",3,670
Overig,"[50,60)",2,Surinaams,"[50,60)",1,1190
Overig,"[50,60)",2,Surinaams,"[50,60)",2,2520
Overig,"[50,60)",2,Surinaams,"[50,60)",3,550
Overig,"[50,60)",2,Surinaams,"[60,70)",1,800
Overig,"[50,60)",2,Surinaams,"[60,70)",2,550
Overig,"[50,60)",2,Surinaams,"[60,70)",3,290
Overig,"[50,60)",2,Surinaams,"[70,80)",1,120
Overig,"[50,60)",2,Surinaams,"[70,80)",2,50
Overig,"[50,60)",2,Turks,"[0,20)",1,2490
Overig,"[50,60)",2,Turks,"[0,20)",2,330
Overig,"[50,60)",2,Turks,"[20,30)",1,470
Overig,"[50,60)",2,Turks,"[20,30)",2,710
Overig,"[50,60)",2,Turks,"[20,30)",3,450
Overig,"[50,60)",2,Turks,"[30,40)",1,1360
Overig,"[50,60)",2,Turks,"[30,40)",2,710
Overig,"[50,60)",2,Turks,"[30,40)",3,340
Overig,"[50,60)",2,Turks,"[40,50)",1,850
Overig,"[50,60)",2,Turks,"[40,50)",2,480
Overig,"[50,60)",2,Turks,"[40,50)",3,150
Overig,"[50,60)",2,Turks,"[50,60)",1,860
Overig,"[50,60)",2,Turks,"[50,60)",2,1070
Overig,"[50,60)",2,Turks,"[50,60)",3,80
Overig,"[50,60)",2,Turks,"[60,70)",1,230
Overig,"[50,60)",2,Turks,"[70,80)",1,60
Overig,"[50,60)",3,Autochtoon,"[0,20)",1,20760
Overig,"[50,60)",3,Autochtoon,"[0,20)",2,1610
Overig,"[50,60)",3,Autochtoon,"[20,30)",1,670
Overig,"[50,60)",3,Autochtoon,"[20,30)",2,5770
Overig,"[50,60)",3,Autochtoon,"[20,30)",3,9240
Overig,"[50,60)",3,Autochtoon,"[30,40)",1,400
Overig,"[50,60)",3,Autochtoon,"[30,40)",2,2980
Overig,"[50,60)",3,Autochtoon,"[30,40)",3,11870
Overig,"[50,60)",3,Autochtoon,"[40,50)",1,940
Overig,"[50,60)",3,Autochtoon,"[40,50)",2,2540
Overig,"[50,60)",3,Autochtoon,"[40,50)",3,11970
Overig,"[50,60)",3,Autochtoon,"[50,60)",1,2100
Overig,"[50,60)",3,Autochtoon,"[50,60)",2,6180
Overig,"[50,60)",3,Autochtoon,"[50,60)",3,13970
Overig,"[50,60)",3,Autochtoon,"[60,70)",1,2020
Overig,"[50,60)",3,Autochtoon,"[60,70)",2,4130
Overig,"[50,60)",3,Autochtoon,"[60,70)",3,9190
Overig,"[50,60)",3,Autochtoon,"[70,80)",1,1260
Overig,"[50,60)",3,Autochtoon,"[70,80)",2,2240
Overig,"[50,60)",3,Autochtoon,"[70,80)",3,5680
Overig,"[50,60)",3,Autochtoon,"[80,120]",2,180
Overig,"[50,60)",3,Autochtoon,"[80,120]",3,830
Overig,"[50,60)",3,Marokkaans,"[0,20)",1,3570
Overig,"[50,60)",3,Marokkaans,"[0,20)",2,200
Overig,"[50,60)",3,Marokkaans,"[20,30)",1,280
Overig,"[50,60)",3,Marokkaans,"[20,30)",2,1170
Overig,"[50,60)",3,Marokkaans,"[20,30)",3,260
Overig,"[50,60)",3,Marokkaans,"[30,40)",1,430
Overig,"[50,60)",3,Marokkaans,"[30,40)",2,530
Overig,"[50,60)",3,Marokkaans,"[30,40)",3,400
Overig,"[50,60)",3,Marokkaans,"[40,50)",1,890
Overig,"[50,60)",3,Marokkaans,"[40,50)",2,600
Overig,"[50,60)",3,Marokkaans,"[40,50)",3,310
Overig,"[50,60)",3,Marokkaans,"[50,60)",1,850
Overig,"[50,60)",3,Marokkaans,"[50,60)",2,270
Overig,"[50,60)",3,Marokkaans,"[50,60)",3,70
Overig,"[50,60)",3,Marokkaans,"[60,70)",1,670
Overig,"[50,60)",3,Marokkaans,"[70,80)",1,290
Overig,"[50,60)",3,Overig,"[0,20)",1,14460
Overig,"[50,60)",3,Overig,"[0,20)",2,730
Overig,"[50,60)",3,Overig,"[20,30)",1,800
Overig,"[50,60)",3,Overig,"[20,30)",2,2940
Overig,"[50,60)",3,Overig,"[20,30)",3,5900
Overig,"[50,60)",3,Overig,"[30,40)",1,1130
Overig,"[50,60)",3,Overig,"[30,40)",2,1860
Overig,"[50,60)",3,Overig,"[30,40)",3,10490
Overig,"[50,60)",3,Overig,"[40,50)",1,1450
Overig,"[50,60)",3,Overig,"[40,50)",2,4840
Overig,"[50,60)",3,Overig,"[40,50)",3,5490
Overig,"[50,60)",3,Overig,"[50,60)",1,1890
Overig,"[50,60)",3,Overig,"[50,60)",2,2900
Overig,"[50,60)",3,Overig,"[50,60)",3,5880
Overig,"[50,60)",3,Overig,"[60,70)",1,1930
Overig,"[50,60)",3,Overig,"[60,70)",2,2880
Overig,"[50,60)",3,Overig,"[60,70)",3,2230
Overig,"[50,60)",3,Overig,"[70,80)",1,500
Overig,"[50,60)",3,Overig,"[70,80)",2,650
Overig,"[50,60)",3,Overig,"[70,80)",3,1430
Overig,"[50,60)",3,Surinaams,"[0,20)",1,2080
Overig,"[50,60)",3,Surinaams,"[0,20)",2,150
Overig,"[50,60)",3,Surinaams,"[20,30)",1,280
Overig,"[50,60)",3,Surinaams,"[20,30)",2,980
Overig,"[50,60)",3,Surinaams,"[20,30)",3,360
Overig,"[50,60)",3,Surinaams,"[30,40)",1,250
Overig,"[50,60)",3,Surinaams,"[30,40)",2,690
Overig,"[50,60)",3,Surinaams,"[30,40)",3,550
Overig,"[50,60)",3,Surinaams,"[40,50)",1,450
Overig,"[50,60)",3,Surinaams,"[40,50)",2,880
