lft_src,etngrp_src,lft_dst,etngrp_dst,n
"[60,70)",Overig,"[30,40)",Surinaams,4220
"[60,70)",Overig,"[30,40)",Turks,2780
"[60,70)",Overig,"[40,50)",Autochtoon,19220
"[60,70)",Overig,"[40,50)",Marokkaans,3760
"[60,70)",Overig,"[40,50)",Overig,13840
"[60,70)",Overig,"[40,50)",Surinaams,4460
"[60,70)",Overig,"[40,50)",Turks,2560
"[60,70)",Overig,"[50,60)",Autochtoon,28220
"[60,70)",Overig,"[50,60)",Marokkaans,3400
"[60,70)",Overig,"[50,60)",Overig,16460
"[60,70)",Overig,"[50,60)",Surinaams,5200
"[60,70)",Overig,"[50,60)",Turks,1820
"[60,70)",Overig,"[60,70)",Autochtoon,25110
"[60,70)",Overig,"[60,70)",Marokkaans,1690
"[60,70)",Overig,"[60,70)",Overig,12220
"[60,70)",Overig,"[60,70)",Surinaams,4150
"[60,70)",Overig,"[60,70)",Turks,680
"[60,70)",Overig,"[70,80)",Autochtoon,26140
"[60,70)",Overig,"[70,80)",Marokkaans,440
"[60,70)",Overig,"[70,80)",Overig,5430
"[60,70)",Overig,"[70,80)",Surinaams,900
"[60,70)",Overig,"[70,80)",Turks,180
"[60,70)",Overig,"[80,120]",Autochtoon,1220
"[60,70)",Surinaams,"[0,20)",Autochtoon,8550
"[60,70)",Surinaams,"[0,20)",Marokkaans,5330
"[60,70)",Surinaams,"[0,20)",Overig,10130
"[60,70)",Surinaams,"[0,20)",Surinaams,4190
"[60,70)",Surinaams,"[0,20)",Turks,2200
"[60,70)",Surinaams,"[20,30)",Autochtoon,5870
"[60,70)",Surinaams,"[20,30)",Marokkaans,1980
"[60,70)",Surinaams,"[20,30)",Overig,8760
"[60,70)",Surinaams,"[20,30)",Surinaams,3270
"[60,70)",Surinaams,"[20,30)",Turks,1320
"[60,70)",Surinaams,"[30,40)",Autochtoon,5750
"[60,70)",Surinaams,"[30,40)",Marokkaans,1710
"[60,70)",Surinaams,"[30,40)",Overig,8900
"[60,70)",Surinaams,"[30,40)",Surinaams,3500
"[60,70)",Surinaams,"[30,40)",Turks,1240
"[60,70)",Surinaams,"[40,50)",Autochtoon,5200
"[60,70)",Surinaams,"[40,50)",Marokkaans,1830
"[60,70)",Surinaams,"[40,50)",Overig,6180
"[60,70)",Surinaams,"[40,50)",Surinaams,3270
"[60,70)",Surinaams,"[40,50)",Turks,860
"[60,70)",Surinaams,"[50,60)",Autochtoon,7720
"[60,70)",Surinaams,"[50,60)",Marokkaans,1240
"[60,70)",Surinaams,"[50,60)",Overig,5170
"[60,70)",Surinaams,"[50,60)",Surinaams,4150
"[60,70)",Surinaams,"[50,60)",Turks,860
"[60,70)",Surinaams,"[60,70)",Autochtoon,7780
"[60,70)",Surinaams,"[60,70)",Marokkaans,780
"[60,70)",Surinaams,"[60,70)",Overig,4940
"[60,70)",Surinaams,"[60,70)",Surinaams,4940
"[60,70)",Surinaams,"[60,70)",Turks,340
"[60,70)",Surinaams,"[70,80)",Autochtoon,4910
"[60,70)",Surinaams,"[70,80)",Marokkaans,190
"[60,70)",Surinaams,"[70,80)",Overig,1470
"[60,70)",Surinaams,"[70,80)",Surinaams,950
"[60,70)",Turks,"[0,20)",Autochtoon,2220
"[60,70)",Turks,"[0,20)",Marokkaans,4200
"[60,70)",Turks,"[0,20)",Overig,2150
"[60,70)",Turks,"[0,20)",Surinaams,390
"[60,70)",Turks,"[0,20)",Turks,1700
"[60,70)",Turks,"[20,30)",Autochtoon,1260
"[60,70)",Turks,"[20,30)",Marokkaans,1590
"[60,70)",Turks,"[20,30)",Overig,1080
"[60,70)",Turks,"[20,30)",Surinaams,340
"[60,70)",Turks,"[20,30)",Turks,920
"[60,70)",Turks,"[30,40)",Autochtoon,1760
"[60,70)",Turks,"[30,40)",Marokkaans,1710
"[60,70)",Turks,"[30,40)",Overig,1600
"[60,70)",Turks,"[30,40)",Surinaams,640
"[60,70)",Turks,"[30,40)",Turks,950
"[60,70)",Turks,"[40,50)",Autochtoon,1010
"[60,70)",Turks,"[40,50)",Marokkaans,1230
"[60,70)",Turks,"[40,50)",Overig,1650
"[60,70)",Turks,"[40,50)",Surinaams,250
"[60,70)",Turks,"[40,50)",Turks,1390
"[60,70)",Turks,"[50,60)",Autochtoon,1290
"[60,70)",Turks,"[50,60)",Marokkaans,650
"[60,70)",Turks,"[50,60)",Overig,780
"[60,70)",Turks,"[50,60)",Surinaams,720
"[60,70)",Turks,"[50,60)",Turks,690
"[60,70)",Turks,"[60,70)",Autochtoon,810
"[60,70)",Turks,"[60,70)",Marokkaans,450
"[60,70)",Turks,"[60,70)",Overig,670
"[60,70)",Turks,"[60,70)",Surinaams,540
"[60,70)",Turks,"[60,70)",Turks,250
"[60,70)",Turks,"[70,80)",Autochtoon,230
"[60,70)",Turks,"[70,80)",Marokkaans,220
"[60,70)",Turks,"[70,80)",Overig,90
"[60,70)",Turks,"[70,80)",Surinaams,70
"[60,70)",Turks,"[70,80)",Turks,150
"[70,80)",Autochtoon,"[0,20)",Autochtoon,47960
"[70,80)",Autochtoon,"[0,20)",Marokkaans,11670
"[70,80)",Autochtoon,"[0,20)",Overig,36150
"[70,80)",Autochtoon,"[0,20)",Surinaams,4440
"[70,80)",Autochtoon,"[0,20)",Turks,6550
"[70,80)",Autochtoon,"[20,30)",Autochtoon,31920
"[70,80)",Autochtoon,"[20,30)",Marokkaans,4200
"[70,80)",Autochtoon,"[20,30)",Overig,24300
"[70,80)",Autochtoon,"[20,30)",Surinaams,4390
"[70,80)",Autochtoon,"[20,30)",Turks,4400
"[70,80)",Autochtoon,"[30,40)",Autochtoon,34010
"[70,80)",Autochtoon,"[30,40)",Marokkaans,6650
"[70,80)",Autochtoon,"[30,40)",Overig,26220
"[70,80)",Autochtoon,"[30,40)",Surinaams,4460
"[70,80)",Autochtoon,"[30,40)",Turks,3870
"[70,80)",Autochtoon,"[40,50)",Autochtoon,36200
"[70,80)",Autochtoon,"[40,50)",Marokkaans,5250
"[70,80)",Autochtoon,"[40,50)",Overig,25930
"[70,80)",Autochtoon,"[40,50)",Surinaams,4620
"[70,80)",Autochtoon,"[40,50)",Turks,2290
"[70,80)",Autochtoon,"[50,60)",Autochtoon,43310
"[70,80)",Autochtoon,"[50,60)",Marokkaans,2090
"[70,80)",Autochtoon,"[50,60)",Overig,22500
"[70,80)",Autochtoon,"[50,60)",Surinaams,5480
"[70,80)",Autochtoon,"[50,60)",Turks,2780
"[70,80)",Autochtoon,"[60,70)",Autochtoon,51730
"[70,80)",Autochtoon,"[60,70)",Marokkaans,890
"[70,80)",Autochtoon,"[60,70)",Overig,13540
"[70,80)",Autochtoon,"[60,70)",Surinaams,5450
"[70,80)",Autochtoon,"[60,70)",Turks,190
"[70,80)",Autochtoon,"[70,80)",Autochtoon,41020
"[70,80)",Autochtoon,"[70,80)",Marokkaans,110
"[70,80)",Autochtoon,"[70,80)",Overig,19480
"[70,80)",Autochtoon,"[70,80)",Surinaams,170
"[70,80)",Autochtoon,"[80,120]",Autochtoon,4630
"[70,80)",Marokkaans,"[0,20)",Autochtoon,3010
"[70,80)",Marokkaans,"[0,20)",Marokkaans,6560
"[70,80)",Marokkaans,"[0,20)",Overig,2420
"[70,80)",Marokkaans,"[0,20)",Surinaams,580
"[70,80)",Marokkaans,"[0,20)",Turks,2250
"[70,80)",Marokkaans,"[20,30)",Autochtoon,1280
"[70,80)",Marokkaans,"[20,30)",Marokkaans,2190
"[70,80)",Marokkaans,"[20,30)",Overig,1350
"[70,80)",Marokkaans,"[20,30)",Surinaams,290
"[70,80)",Marokkaans,"[20,30)",Turks,1030
"[70,80)",Marokkaans,"[30,40)",Autochtoon,1600
"[70,80)",Marokkaans,"[30,40)",Marokkaans,1440
"[70,80)",Marokkaans,"[30,40)",Overig,3740
"[70,80)",Marokkaans,"[30,40)",Surinaams,390
"[70,80)",Marokkaans,"[30,40)",Turks,990
"[70,80)",Marokkaans,"[40,50)",Autochtoon,1870
"[70,80)",Marokkaans,"[40,50)",Marokkaans,2570
"[70,80)",Marokkaans,"[40,50)",Overig,990
"[70,80)",Marokkaans,"[40,50)",Surinaams,240
"[70,80)",Marokkaans,"[40,50)",Turks,1110
"[70,80)",Marokkaans,"[50,60)",Autochtoon,1370
"[70,80)",Marokkaans,"[50,60)",Marokkaans,2250
"[70,80)",Marokkaans,"[50,60)",Overig,870
"[70,80)",Marokkaans,"[50,60)",Surinaams,280
"[70,80)",Marokkaans,"[50,60)",Turks,1790
"[70,80)",Marokkaans,"[60,70)",Autochtoon,1930
"[70,80)",Marokkaans,"[60,70)",Marokkaans,750
"[70,80)",Marokkaans,"[60,70)",Overig,550
"[70,80)",Marokkaans,"[60,70)",Surinaams,310
"[70,80)",Marokkaans,"[60,70)",Turks,290
"[70,80)",Marokkaans,"[70,80)",Autochtoon,100
"[70,80)",Marokkaans,"[70,80)",Marokkaans,140
"[70,80)",Marokkaans,"[70,80)",Overig,110
"[70,80)",Marokkaans,"[70,80)",Surinaams,210
"[70,80)",Overig,"[0,20)",Autochtoon,12760
"[70,80)",Overig,"[0,20)",Marokkaans,5420
"[70,80)",Overig,"[0,20)",Overig,13050
"[70,80)",Overig,"[0,20)",Surinaams,1990
"[70,80)",Overig,"[0,20)",Turks,2420
"[70,80)",Overig,"[20,30)",Autochtoon,9250
"[70,80)",Overig,"[20,30)",Marokkaans,1580
"[70,80)",Overig,"[20,30)",Overig,7150
"[70,80)",Overig,"[20,30)",Surinaams,1250
"[70,80)",Overig,"[20,30)",Turks,630
"[70,80)",Overig,"[30,40)",Autochtoon,8750
"[70,80)",Overig,"[30,40)",Marokkaans,1240
"[70,80)",Overig,"[30,40)",Overig,7580
"[70,80)",Overig,"[30,40)",Surinaams,1270
"[70,80)",Overig,"[30,40)",Turks,540
"[70,80)",Overig,"[40,50)",Autochtoon,8780
"[70,80)",Overig,"[40,50)",Marokkaans,1360
"[70,80)",Overig,"[40,50)",Overig,7250
"[70,80)",Overig,"[40,50)",Surinaams,1130
"[70,80)",Overig,"[40,50)",Turks,390
"[70,80)",Overig,"[50,60)",Autochtoon,13990
"[70,80)",Overig,"[50,60)",Marokkaans,860
"[70,80)",Overig,"[50,60)",Overig,5750
"[70,80)",Overig,"[50,60)",Surinaams,1390
"[70,80)",Overig,"[50,60)",Turks,220
"[70,80)",Overig,"[60,70)",Autochtoon,10420
"[70,80)",Overig,"[60,70)",Marokkaans,350
"[70,80)",Overig,"[60,70)",Overig,5280
"[70,80)",Overig,"[60,70)",Surinaams,1590
"[70,80)",Overig,"[60,70)",Turks,90
"[70,80)",Overig,"[70,80)",Autochtoon,13140
"[70,80)",Overig,"[70,80)",Marokkaans,140
"[70,80)",Overig,"[70,80)",Overig,2640
"[70,80)",Overig,"[80,120]",Overig,110
"[70,80)",Surinaams,"[0,20)",Autochtoon,1970
"[70,80)",Surinaams,"[0,20)",Marokkaans,1950
"[70,80)",Surinaams,"[0,20)",Overig,4460
"[70,80)",Surinaams,"[0,20)",Surinaams,1310
"[70,80)",Surinaams,"[0,20)",Turks,200
"[70,80)",Surinaams,"[20,30)",Autochtoon,1660
"[70,80)",Surinaams,"[20,30)",Marokkaans,360
"[70,80)",Surinaams,"[20,30)",Overig,1230
"[70,80)",Surinaams,"[20,30)",Surinaams,770
"[70,80)",Surinaams,"[20,30)",Turks,90
"[70,80)",Surinaams,"[30,40)",Autochtoon,1600
"[70,80)",Surinaams,"[30,40)",Marokkaans,290
"[70,80)",Surinaams,"[30,40)",Overig,1530
"[70,80)",Surinaams,"[30,40)",Surinaams,570
"[70,80)",Surinaams,"[30,40)",Turks,30
"[70,80)",Surinaams,"[40,50)",Autochtoon,840
"[70,80)",Surinaams,"[40,50)",Marokkaans,110
"[70,80)",Surinaams,"[40,50)",Overig,1700
"[70,80)",Surinaams,"[40,50)",Surinaams,570
"[70,80)",Surinaams,"[40,50)",Turks,60
"[70,80)",Surinaams,"[50,60)",Autochtoon,2880
"[70,80)",Surinaams,"[50,60)",Marokkaans,270
"[70,80)",Surinaams,"[50,60)",Overig,1390
"[70,80)",Surinaams,"[50,60)",Surinaams,770
"[70,80)",Surinaams,"[50,60)",Turks,60
"[70,80)",Surinaams,"[60,70)",Autochtoon,1810
"[70,80)",Surinaams,"[60,70)",Marokkaans,170
"[70,80)",Surinaams,"[60,70)",Overig,960
"[70,80)",Surinaams,"[60,70)",Surinaams,920
"[70,80)",Surinaams,"[60,70)",Turks,70
"[70,80)",Surinaams,"[70,80)",Autochtoon,220
"[70,80)",Surinaams,"[70,80)",Marokkaans,210
"[70,80)",Turks,"[0,20)",Autochtoon,1700
"[70,80)",Turks,"[0,20)",Marokkaans,3050
"[70,80)",Turks,"[0,20)",Overig,1750
"[70,80)",Turks,"[0,20)",Surinaams,60
"[70,80)",Turks,"[0,20)",Turks,850
"[70,80)",Turks,"[20,30)",Autochtoon,710
"[70,80)",Turks,"[20,30)",Marokkaans,210
"[70,80)",Turks,"[20,30)",Overig,600
"[70,80)",Turks,"[20,30)",Surinaams,10
"[70,80)",Turks,"[20,30)",Turks,830
"[70,80)",Turks,"[30,40)",Autochtoon,1040
"[70,80)",Turks,"[30,40)",Marokkaans,1700
"[70,80)",Turks,"[30,40)",Overig,360
"[70,80)",Turks,"[30,40)",Surinaams,60
"[70,80)",Turks,"[30,40)",Turks,310
"[70,80)",Turks,"[40,50)",Autochtoon,570
"[70,80)",Turks,"[40,50)",Marokkaans,520
"[70,80)",Turks,"[40,50)",Overig,360
"[70,80)",Turks,"[40,50)",Turks,260
"[70,80)",Turks,"[50,60)",Autochtoon,130
"[70,80)",Turks,"[50,60)",Marokkaans,410
"[70,80)",Turks,"[50,60)",Overig,170
"[70,80)",Turks,"[50,60)",Turks,500
"[70,80)",Turks,"[60,70)",Autochtoon,360
"[70,80)",Turks,"[60,70)",Marokkaans,390
"[70,80)",Turks,"[60,70)",Overig,150
"[70,80)",Turks,"[60,70)",Surinaams,500
"[70,80)",Turks,"[60,70)",Turks,70
"[80,120]",Autochtoon,"[0,20)",Autochtoon,17470
"[80,120]",Autochtoon,"[0,20)",Marokkaans,6640
"[80,120]",Autochtoon,"[0,20)",Overig,12820
"[80,120]",Autochtoon,"[0,20)",Surinaams,820
"[80,120]",Autochtoon,"[0,20)",Turks,310
"[80,120]",Autochtoon,"[20,30)",Autochtoon,13590
"[80,120]",Autochtoon,"[20,30)",Marokkaans,280
"[80,120]",Autochtoon,"[20,30)",Overig,6110
"[80,120]",Autochtoon,"[20,30)",Surinaams,240
"[80,120]",Autochtoon,"[30,40)",Autochtoon,13140
"[80,120]",Autochtoon,"[30,40)",Overig,3400
"[80,120]",Autochtoon,"[40,50)",Autochtoon,12480
"[80,120]",Autochtoon,"[40,50)",Marokkaans,640
"[80,120]",Autochtoon,"[40,50)",Overig,2990
"[80,120]",Autochtoon,"[50,60)",Autochtoon,13240
"[80,120]",Autochtoon,"[50,60)",Overig,1290
"[80,120]",Autochtoon,"[60,70)",Autochtoon,14150
"[80,120]",Autochtoon,"[60,70)",Overig,1180
"[80,120]",Autochtoon,"[70,80)",Autochtoon,1680
"[80,120]",Marokkaans,"[0,20)",Autochtoon,220
"[80,120]",Marokkaans,"[0,20)",Marokkaans,830
"[80,120]",Marokkaans,"[0,20)",Overig,50
"[80,120]",Marokkaans,"[0,20)",Turks,20
"[80,120]",Marokkaans,"[20,30)",Autochtoon,150
"[80,120]",Marokkaans,"[30,40)",Autochtoon,30
"[80,120]",Overig,"[0,20)",Autochtoon,3020
"[80,120]",Overig,"[0,20)",Marokkaans,700
"[80,120]",Overig,"[0,20)",Overig,1150
"[80,120]",Overig,"[20,30)",Autochtoon,370
"[80,120]",Overig,"[30,40)",Autochtoon,1600
"[80,120]",Overig,"[40,50)",Autochtoon,1070
"[80,120]",Surinaams,"[0,20)",Overig,340
"[80,120]",Surinaams,"[30,40)",Autochtoon,660
