lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,1,40
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,2,150
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,3,480
"[30,40)",Autochtoon,3,"[30,40)",Turks,2,40
"[30,40)",Autochtoon,3,"[30,40)",Turks,3,150
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,1,170
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,2,1010
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,3,4950
"[30,40)",Autochtoon,3,"[40,50)",Marokkaans,2,10
"[30,40)",Autochtoon,3,"[40,50)",Marokkaans,3,20
"[30,40)",Autochtoon,3,"[40,50)",Overig,1,50
"[30,40)",Autochtoon,3,"[40,50)",Overig,2,470
"[30,40)",Autochtoon,3,"[40,50)",Overig,3,1450
"[30,40)",Autochtoon,3,"[40,50)",Surinaams,2,40
"[30,40)",Autochtoon,3,"[40,50)",Surinaams,3,70
"[30,40)",Autochtoon,3,"[40,50)",Turks,3,20
"[30,40)",Autochtoon,3,"[50,60)",Autochtoon,2,110
"[30,40)",Autochtoon,3,"[50,60)",Autochtoon,3,230
"[30,40)",Autochtoon,3,"[50,60)",Overig,2,40
"[30,40)",Autochtoon,3,"[50,60)",Overig,3,60
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,1,10
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,2,180
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,3,440
"[30,40)",Autochtoon,3,"[60,70)",Overig,3,10
"[30,40)",Autochtoon,3,"[70,80)",Autochtoon,3,80
"[30,40)",Marokkaans,1,"[0,20)",Autochtoon,1,500
"[30,40)",Marokkaans,1,"[0,20)",Marokkaans,1,6070
"[30,40)",Marokkaans,1,"[0,20)",Marokkaans,2,100
"[30,40)",Marokkaans,1,"[0,20)",Overig,1,130
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,1,600
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,2,11620
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,3,50
"[30,40)",Marokkaans,1,"[20,30)",Overig,2,20
"[30,40)",Marokkaans,1,"[30,40)",Autochtoon,2,20
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,1,6160
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,2,760
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,3,220
"[30,40)",Marokkaans,1,"[30,40)",Overig,1,10
"[30,40)",Marokkaans,1,"[30,40)",Overig,2,20
"[30,40)",Marokkaans,1,"[30,40)",Overig,3,10
"[30,40)",Marokkaans,1,"[40,50)",Autochtoon,2,10
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,1,6910
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,2,3670
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,3,80
"[30,40)",Marokkaans,1,"[40,50)",Overig,1,20
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,1,1920
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,2,110
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,3,390
"[30,40)",Marokkaans,1,"[60,70)",Marokkaans,1,280
"[30,40)",Marokkaans,1,"[70,80)",Marokkaans,1,100
"[30,40)",Marokkaans,2,"[0,20)",Autochtoon,1,1640
"[30,40)",Marokkaans,2,"[0,20)",Marokkaans,1,4580
"[30,40)",Marokkaans,2,"[0,20)",Marokkaans,2,20
"[30,40)",Marokkaans,2,"[0,20)",Overig,1,140
"[30,40)",Marokkaans,2,"[20,30)",Autochtoon,2,20
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,1,190
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,2,830
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,3,340
"[30,40)",Marokkaans,2,"[20,30)",Overig,1,10
"[30,40)",Marokkaans,2,"[20,30)",Overig,2,20
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,1,20
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,2,70
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,3,70
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,1,760
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,2,1110
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,3,650
"[30,40)",Marokkaans,2,"[30,40)",Overig,1,20
"[30,40)",Marokkaans,2,"[30,40)",Overig,2,130
"[30,40)",Marokkaans,2,"[30,40)",Overig,3,60
"[30,40)",Marokkaans,2,"[30,40)",Surinaams,2,40
"[30,40)",Marokkaans,2,"[30,40)",Turks,2,10
"[30,40)",Marokkaans,2,"[40,50)",Autochtoon,2,20
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,1,1550
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,2,410
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,3,220
"[30,40)",Marokkaans,2,"[40,50)",Overig,2,10
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,1,370
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,2,60
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,3,20
"[30,40)",Marokkaans,2,"[60,70)",Marokkaans,1,290
"[30,40)",Marokkaans,2,"[70,80)",Marokkaans,1,380
"[30,40)",Marokkaans,3,"[0,20)",Autochtoon,1,1260
"[30,40)",Marokkaans,3,"[0,20)",Marokkaans,1,2070
"[30,40)",Marokkaans,3,"[0,20)",Overig,1,40
"[30,40)",Marokkaans,3,"[20,30)",Autochtoon,3,10
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,1,50
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,2,350
"[30,40)",Marokkaans,3,"[20,30)",Marokkaans,3,240
"[30,40)",Marokkaans,3,"[20,30)",Overig,2,10
"[30,40)",Marokkaans,3,"[20,30)",Overig,3,20
"[30,40)",Marokkaans,3,"[30,40)",Autochtoon,2,30
"[30,40)",Marokkaans,3,"[30,40)",Autochtoon,3,110
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,1,220
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,2,650
"[30,40)",Marokkaans,3,"[30,40)",Marokkaans,3,980
"[30,40)",Marokkaans,3,"[30,40)",Overig,2,30
"[30,40)",Marokkaans,3,"[30,40)",Overig,3,110
"[30,40)",Marokkaans,3,"[40,50)",Autochtoon,3,20
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,1,250
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,2,300
"[30,40)",Marokkaans,3,"[40,50)",Marokkaans,3,180
"[30,40)",Marokkaans,3,"[40,50)",Overig,3,10
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,1,790
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,2,20
"[30,40)",Marokkaans,3,"[50,60)",Marokkaans,3,20
"[30,40)",Marokkaans,3,"[60,70)",Marokkaans,1,90
"[30,40)",Overig,1,"[0,20)",Autochtoon,1,560
"[30,40)",Overig,1,"[0,20)",Marokkaans,1,70
"[30,40)",Overig,1,"[0,20)",Overig,1,7770
"[30,40)",Overig,1,"[0,20)",Overig,2,50
"[30,40)",Overig,1,"[0,20)",Surinaams,1,30
"[30,40)",Overig,1,"[20,30)",Autochtoon,1,20
"[30,40)",Overig,1,"[20,30)",Autochtoon,2,100
"[30,40)",Overig,1,"[20,30)",Autochtoon,3,60
"[30,40)",Overig,1,"[20,30)",Marokkaans,1,10
"[30,40)",Overig,1,"[20,30)",Overig,1,2300
"[30,40)",Overig,1,"[20,30)",Overig,2,200
"[30,40)",Overig,1,"[20,30)",Overig,3,40
"[30,40)",Overig,1,"[20,30)",Surinaams,2,20
"[30,40)",Overig,1,"[30,40)",Autochtoon,1,40
"[30,40)",Overig,1,"[30,40)",Autochtoon,2,120
"[30,40)",Overig,1,"[30,40)",Autochtoon,3,240
"[30,40)",Overig,1,"[30,40)",Marokkaans,1,10
"[30,40)",Overig,1,"[30,40)",Marokkaans,2,20
"[30,40)",Overig,1,"[30,40)",Overig,1,1010
"[30,40)",Overig,1,"[30,40)",Overig,2,1220
"[30,40)",Overig,1,"[30,40)",Overig,3,560
"[30,40)",Overig,1,"[30,40)",Surinaams,2,20
"[30,40)",Overig,1,"[30,40)",Surinaams,3,10
"[30,40)",Overig,1,"[40,50)",Autochtoon,1,10
"[30,40)",Overig,1,"[40,50)",Autochtoon,2,30
"[30,40)",Overig,1,"[40,50)",Autochtoon,3,80
"[30,40)",Overig,1,"[40,50)",Overig,1,1400
"[30,40)",Overig,1,"[40,50)",Overig,2,660
"[30,40)",Overig,1,"[40,50)",Overig,3,110
"[30,40)",Overig,1,"[40,50)",Turks,1,1760
"[30,40)",Overig,1,"[50,60)",Autochtoon,2,10
"[30,40)",Overig,1,"[50,60)",Autochtoon,3,20
"[30,40)",Overig,1,"[50,60)",Overig,1,1290
"[30,40)",Overig,1,"[50,60)",Overig,2,80
"[30,40)",Overig,1,"[50,60)",Overig,3,70
"[30,40)",Overig,1,"[60,70)",Autochtoon,2,70
"[30,40)",Overig,1,"[60,70)",Overig,1,690
"[30,40)",Overig,1,"[60,70)",Overig,2,60
"[30,40)",Overig,2,"[0,20)",Autochtoon,1,1330
"[30,40)",Overig,2,"[0,20)",Marokkaans,1,50
"[30,40)",Overig,2,"[0,20)",Overig,1,8000
"[30,40)",Overig,2,"[0,20)",Overig,2,20
"[30,40)",Overig,2,"[0,20)",Surinaams,1,90
"[30,40)",Overig,2,"[0,20)",Turks,1,10
"[30,40)",Overig,2,"[20,30)",Autochtoon,1,20
"[30,40)",Overig,2,"[20,30)",Autochtoon,2,150
"[30,40)",Overig,2,"[20,30)",Autochtoon,3,240
"[30,40)",Overig,2,"[20,30)",Marokkaans,2,10
"[30,40)",Overig,2,"[20,30)",Overig,1,130
"[30,40)",Overig,2,"[20,30)",Overig,2,18280
"[30,40)",Overig,2,"[20,30)",Overig,3,290
"[30,40)",Overig,2,"[20,30)",Surinaams,2,40
"[30,40)",Overig,2,"[30,40)",Autochtoon,1,130
"[30,40)",Overig,2,"[30,40)",Autochtoon,2,480
"[30,40)",Overig,2,"[30,40)",Autochtoon,3,2350
"[30,40)",Overig,2,"[30,40)",Marokkaans,1,20
"[30,40)",Overig,2,"[30,40)",Marokkaans,2,130
"[30,40)",Overig,2,"[30,40)",Marokkaans,3,30
"[30,40)",Overig,2,"[30,40)",Overig,1,1220
"[30,40)",Overig,2,"[30,40)",Overig,2,27530
"[30,40)",Overig,2,"[30,40)",Overig,3,215870
"[30,40)",Overig,2,"[30,40)",Surinaams,1,60
"[30,40)",Overig,2,"[30,40)",Surinaams,2,100
"[30,40)",Overig,2,"[30,40)",Surinaams,3,100
"[30,40)",Overig,2,"[30,40)",Turks,1,10
"[30,40)",Overig,2,"[30,40)",Turks,2,30
"[30,40)",Overig,2,"[30,40)",Turks,3,20
"[30,40)",Overig,2,"[40,50)",Autochtoon,1,30
"[30,40)",Overig,2,"[40,50)",Autochtoon,2,630
"[30,40)",Overig,2,"[40,50)",Autochtoon,3,430
"[30,40)",Overig,2,"[40,50)",Marokkaans,1,20
"[30,40)",Overig,2,"[40,50)",Marokkaans,2,20
"[30,40)",Overig,2,"[40,50)",Overig,1,810
"[30,40)",Overig,2,"[40,50)",Overig,2,4080
"[30,40)",Overig,2,"[40,50)",Overig,3,2950
"[30,40)",Overig,2,"[40,50)",Surinaams,2,20
"[30,40)",Overig,2,"[40,50)",Surinaams,3,20
"[30,40)",Overig,2,"[50,60)",Autochtoon,1,10
"[30,40)",Overig,2,"[50,60)",Autochtoon,2,80
"[30,40)",Overig,2,"[50,60)",Autochtoon,3,350
"[30,40)",Overig,2,"[50,60)",Overig,1,630
"[30,40)",Overig,2,"[50,60)",Overig,2,440
"[30,40)",Overig,2,"[50,60)",Overig,3,130
"[30,40)",Overig,2,"[60,70)",Autochtoon,2,10
"[30,40)",Overig,2,"[60,70)",Overig,1,290
"[30,40)",Overig,2,"[60,70)",Overig,2,180
"[30,40)",Overig,2,"[60,70)",Overig,3,100
"[30,40)",Overig,2,"[70,80)",Overig,1,20
"[30,40)",Overig,3,"[0,20)",Autochtoon,1,3890
"[30,40)",Overig,3,"[0,20)",Marokkaans,1,40
"[30,40)",Overig,3,"[0,20)",Overig,1,12870
"[30,40)",Overig,3,"[0,20)",Surinaams,1,130
"[30,40)",Overig,3,"[20,30)",Autochtoon,1,30
"[30,40)",Overig,3,"[20,30)",Autochtoon,2,270
"[30,40)",Overig,3,"[20,30)",Autochtoon,3,1540
"[30,40)",Overig,3,"[20,30)",Marokkaans,3,10
"[30,40)",Overig,3,"[20,30)",Overig,1,200
"[30,40)",Overig,3,"[20,30)",Overig,2,16400
"[30,40)",Overig,3,"[20,30)",Overig,3,157790
"[30,40)",Overig,3,"[20,30)",Surinaams,2,20
"[30,40)",Overig,3,"[20,30)",Surinaams,3,30
"[30,40)",Overig,3,"[20,30)",Turks,3,10
"[30,40)",Overig,3,"[30,40)",Autochtoon,1,570
"[30,40)",Overig,3,"[30,40)",Autochtoon,2,1190
"[30,40)",Overig,3,"[30,40)",Autochtoon,3,12800
"[30,40)",Overig,3,"[30,40)",Marokkaans,1,10
"[30,40)",Overig,3,"[30,40)",Marokkaans,2,60
"[30,40)",Overig,3,"[30,40)",Marokkaans,3,110
"[30,40)",Overig,3,"[30,40)",Overig,1,560
"[30,40)",Overig,3,"[30,40)",Overig,2,215870
"[30,40)",Overig,3,"[30,40)",Overig,3,680250
"[30,40)",Overig,3,"[30,40)",Surinaams,2,110
"[30,40)",Overig,3,"[30,40)",Surinaams,3,200
"[30,40)",Overig,3,"[30,40)",Turks,2,20
"[30,40)",Overig,3,"[30,40)",Turks,3,220
"[30,40)",Overig,3,"[40,50)",Autochtoon,1,420
"[30,40)",Overig,3,"[40,50)",Autochtoon,2,690
"[30,40)",Overig,3,"[40,50)",Autochtoon,3,3110
"[30,40)",Overig,3,"[40,50)",Marokkaans,3,80
"[30,40)",Overig,3,"[40,50)",Overig,1,16080
"[30,40)",Overig,3,"[40,50)",Overig,2,4440
"[30,40)",Overig,3,"[40,50)",Overig,3,29110
"[30,40)",Overig,3,"[40,50)",Surinaams,2,30
"[30,40)",Overig,3,"[40,50)",Surinaams,3,30
"[30,40)",Overig,3,"[40,50)",Turks,3,180
"[30,40)",Overig,3,"[50,60)",Autochtoon,2,60
"[30,40)",Overig,3,"[50,60)",Autochtoon,3,680
"[30,40)",Overig,3,"[50,60)",Overig,1,170
"[30,40)",Overig,3,"[50,60)",Overig,2,220
"[30,40)",Overig,3,"[50,60)",Overig,3,720
"[30,40)",Overig,3,"[60,70)",Autochtoon,3,140
"[30,40)",Overig,3,"[60,70)",Overig,1,130
"[30,40)",Overig,3,"[60,70)",Overig,2,170
"[30,40)",Overig,3,"[60,70)",Overig,3,160
"[30,40)",Surinaams,1,"[0,20)",Autochtoon,1,720
"[30,40)",Surinaams,1,"[0,20)",Overig,1,130
"[30,40)",Surinaams,1,"[0,20)",Surinaams,1,820
"[30,40)",Surinaams,1,"[20,30)",Autochtoon,2,20
"[30,40)",Surinaams,1,"[20,30)",Autochtoon,3,10
"[30,40)",Surinaams,1,"[20,30)",Surinaams,1,70
"[30,40)",Surinaams,1,"[20,30)",Surinaams,2,160
"[30,40)",Surinaams,1,"[20,30)",Surinaams,3,20
"[30,40)",Surinaams,1,"[30,40)",Autochtoon,2,20
"[30,40)",Surinaams,1,"[30,40)",Autochtoon,3,40
"[30,40)",Surinaams,1,"[30,40)",Overig,2,60
"[30,40)",Surinaams,1,"[30,40)",Surinaams,1,90
"[30,40)",Surinaams,1,"[30,40)",Surinaams,2,270
"[30,40)",Surinaams,1,"[30,40)",Surinaams,3,90
"[30,40)",Surinaams,1,"[40,50)",Overig,1,10
"[30,40)",Surinaams,1,"[40,50)",Surinaams,1,30
"[30,40)",Surinaams,1,"[40,50)",Surinaams,2,50
"[30,40)",Surinaams,1,"[40,50)",Surinaams,3,10
"[30,40)",Surinaams,1,"[50,60)",Surinaams,1,120
"[30,40)",Surinaams,1,"[50,60)",Surinaams,2,150
"[30,40)",Surinaams,1,"[50,60)",Surinaams,3,20
"[30,40)",Surinaams,1,"[60,70)",Surinaams,1,90
"[30,40)",Surinaams,1,"[60,70)",Surinaams,2,100
"[30,40)",Surinaams,1,"[60,70)",Surinaams,3,50
"[30,40)",Surinaams,2,"[0,20)",Autochtoon,1,2080
"[30,40)",Surinaams,2,"[0,20)",Overig,1,240
"[30,40)",Surinaams,2,"[0,20)",Surinaams,1,1890
"[30,40)",Surinaams,2,"[0,20)",Surinaams,2,10
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,1,10
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,2,50
"[30,40)",Surinaams,2,"[20,30)",Autochtoon,3,40
"[30,40)",Surinaams,2,"[20,30)",Overig,2,40
"[30,40)",Surinaams,2,"[20,30)",Overig,3,20
"[30,40)",Surinaams,2,"[20,30)",Surinaams,1,100
"[30,40)",Surinaams,2,"[20,30)",Surinaams,2,360
"[30,40)",Surinaams,2,"[20,30)",Surinaams,3,120
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,1,30
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,2,140
"[30,40)",Surinaams,2,"[30,40)",Autochtoon,3,150
"[30,40)",Surinaams,2,"[30,40)",Marokkaans,2,40
"[30,40)",Surinaams,2,"[30,40)",Overig,1,20
"[30,40)",Surinaams,2,"[30,40)",Overig,2,100
"[30,40)",Surinaams,2,"[30,40)",Overig,3,110
"[30,40)",Surinaams,2,"[30,40)",Surinaams,1,270
"[30,40)",Surinaams,2,"[30,40)",Surinaams,2,530
"[30,40)",Surinaams,2,"[30,40)",Surinaams,3,330
"[30,40)",Surinaams,2,"[40,50)",Autochtoon,3,40
"[30,40)",Surinaams,2,"[40,50)",Overig,1,10
"[30,40)",Surinaams,2,"[40,50)",Overig,2,20
"[30,40)",Surinaams,2,"[40,50)",Overig,3,10
"[30,40)",Surinaams,2,"[40,50)",Surinaams,1,340
"[30,40)",Surinaams,2,"[40,50)",Surinaams,2,140
"[30,40)",Surinaams,2,"[40,50)",Surinaams,3,90
"[30,40)",Surinaams,2,"[50,60)",Surinaams,1,250
"[30,40)",Surinaams,2,"[50,60)",Surinaams,2,310
"[30,40)",Surinaams,2,"[50,60)",Surinaams,3,50
"[30,40)",Surinaams,2,"[60,70)",Surinaams,1,200
"[30,40)",Surinaams,2,"[60,70)",Surinaams,2,210
"[30,40)",Surinaams,2,"[60,70)",Surinaams,3,70
"[30,40)",Surinaams,3,"[0,20)",Autochtoon,1,1000
"[30,40)",Surinaams,3,"[0,20)",Overig,1,150
"[30,40)",Surinaams,3,"[0,20)",Surinaams,1,790
"[30,40)",Surinaams,3,"[20,30)",Autochtoon,2,20
"[30,40)",Surinaams,3,"[20,30)",Autochtoon,3,100
"[30,40)",Surinaams,3,"[20,30)",Overig,3,20
"[30,40)",Surinaams,3,"[20,30)",Surinaams,2,100
"[30,40)",Surinaams,3,"[20,30)",Surinaams,3,60
"[30,40)",Surinaams,3,"[30,40)",Autochtoon,2,90
"[30,40)",Surinaams,3,"[30,40)",Autochtoon,3,480
"[30,40)",Surinaams,3,"[30,40)",Overig,1,10
"[30,40)",Surinaams,3,"[30,40)",Overig,2,100
"[30,40)",Surinaams,3,"[30,40)",Overig,3,200
"[30,40)",Surinaams,3,"[30,40)",Surinaams,1,90
"[30,40)",Surinaams,3,"[30,40)",Surinaams,2,330
"[30,40)",Surinaams,3,"[30,40)",Surinaams,3,380
"[30,40)",Surinaams,3,"[40,50)",Autochtoon,2,20
"[30,40)",Surinaams,3,"[40,50)",Autochtoon,3,80
"[30,40)",Surinaams,3,"[40,50)",Overig,2,50
"[30,40)",Surinaams,3,"[40,50)",Overig,3,20
"[30,40)",Surinaams,3,"[40,50)",Surinaams,1,10
"[30,40)",Surinaams,3,"[40,50)",Surinaams,2,40
"[30,40)",Surinaams,3,"[40,50)",Surinaams,3,110
"[30,40)",Surinaams,3,"[50,60)",Surinaams,1,40
"[30,40)",Surinaams,3,"[50,60)",Surinaams,2,110
"[30,40)",Surinaams,3,"[60,70)",Surinaams,1,50
"[30,40)",Surinaams,3,"[60,70)",Surinaams,2,80
"[30,40)",Surinaams,3,"[60,70)",Surinaams,3,60
"[30,40)",Turks,1,"[0,20)",Autochtoon,1,350
"[30,40)",Turks,1,"[0,20)",Overig,1,50
"[30,40)",Turks,1,"[0,20)",Turks,1,3640
"[30,40)",Turks,1,"[0,20)",Turks,2,70
"[30,40)",Turks,1,"[20,30)",Turks,1,70
"[30,40)",Turks,1,"[20,30)",Turks,2,290
"[30,40)",Turks,1,"[20,30)",Turks,3,70
"[30,40)",Turks,1,"[30,40)",Autochtoon,2,10
"[30,40)",Turks,1,"[30,40)",Overig,2,10
"[30,40)",Turks,1,"[30,40)",Turks,1,960
"[30,40)",Turks,1,"[30,40)",Turks,2,1070
"[30,40)",Turks,1,"[30,40)",Turks,3,1340
"[30,40)",Turks,1,"[40,50)",Turks,1,3550
"[30,40)",Turks,1,"[40,50)",Turks,2,410
"[30,40)",Turks,1,"[40,50)",Turks,3,70
"[30,40)",Turks,1,"[50,60)",Turks,1,210
"[30,40)",Turks,1,"[50,60)",Turks,2,990
"[30,40)",Turks,1,"[60,70)",Turks,1,60
"[30,40)",Turks,2,"[0,20)",Autochtoon,1,1070
"[30,40)",Turks,2,"[0,20)",Overig,1,100
"[30,40)",Turks,2,"[0,20)",Turks,1,3420
"[30,40)",Turks,2,"[0,20)",Turks,2,10
"[30,40)",Turks,2,"[20,30)",Autochtoon,2,10
"[30,40)",Turks,2,"[20,30)",Overig,3,10
"[30,40)",Turks,2,"[20,30)",Turks,1,490
"[30,40)",Turks,2,"[20,30)",Turks,2,450
"[30,40)",Turks,2,"[20,30)",Turks,3,70
"[30,40)",Turks,2,"[30,40)",Autochtoon,2,10
"[30,40)",Turks,2,"[30,40)",Autochtoon,3,40
"[30,40)",Turks,2,"[30,40)",Marokkaans,2,10
"[30,40)",Turks,2,"[30,40)",Overig,2,30
"[30,40)",Turks,2,"[30,40)",Overig,3,20
"[30,40)",Turks,2,"[30,40)",Turks,1,1070
"[30,40)",Turks,2,"[30,40)",Turks,2,4200
"[30,40)",Turks,2,"[30,40)",Turks,3,530
"[30,40)",Turks,2,"[40,50)",Turks,1,180
"[30,40)",Turks,2,"[40,50)",Turks,2,370
"[30,40)",Turks,2,"[40,50)",Turks,3,80
"[30,40)",Turks,2,"[50,60)",Turks,1,240
"[30,40)",Turks,2,"[50,60)",Turks,2,40
"[30,40)",Turks,2,"[60,70)",Turks,1,130
"[30,40)",Turks,3,"[0,20)",Autochtoon,1,680
"[30,40)",Turks,3,"[0,20)",Overig,1,70
"[30,40)",Turks,3,"[0,20)",Turks,1,1070
"[30,40)",Turks,3,"[20,30)",Autochtoon,3,20
"[30,40)",Turks,3,"[20,30)",Overig,2,20
"[30,40)",Turks,3,"[20,30)",Overig,3,20
"[30,40)",Turks,3,"[20,30)",Turks,1,80
"[30,40)",Turks,3,"[20,30)",Turks,2,160
"[30,40)",Turks,3,"[20,30)",Turks,3,130
"[30,40)",Turks,3,"[30,40)",Autochtoon,3,150
"[30,40)",Turks,3,"[30,40)",Overig,2,20
"[30,40)",Turks,3,"[30,40)",Overig,3,220
"[30,40)",Turks,3,"[30,40)",Turks,1,1340
"[30,40)",Turks,3,"[30,40)",Turks,2,530
"[30,40)",Turks,3,"[30,40)",Turks,3,610
"[30,40)",Turks,3,"[40,50)",Autochtoon,3,30
"[30,40)",Turks,3,"[40,50)",Turks,1,80
"[30,40)",Turks,3,"[40,50)",Turks,2,50
"[30,40)",Turks,3,"[40,50)",Turks,3,90
"[30,40)",Turks,3,"[50,60)",Turks,1,70
"[30,40)",Turks,3,"[60,70)",Turks,1,850
"[40,50)",Autochtoon,1,"[0,20)",Autochtoon,1,1970
"[40,50)",Autochtoon,1,"[0,20)",Autochtoon,2,90
"[40,50)",Autochtoon,1,"[0,20)",Marokkaans,1,40
"[40,50)",Autochtoon,1,"[0,20)",Overig,1,230
"[40,50)",Autochtoon,1,"[0,20)",Surinaams,1,80
"[40,50)",Autochtoon,1,"[20,30)",Autochtoon,1,100
"[40,50)",Autochtoon,1,"[20,30)",Autochtoon,2,290
"[40,50)",Autochtoon,1,"[20,30)",Surinaams,2,20
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,1,1880
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,2,150
"[40,50)",Autochtoon,1,"[30,40)",Autochtoon,3,170
"[40,50)",Autochtoon,1,"[30,40)",Overig,1,10
"[40,50)",Autochtoon,1,"[30,40)",Overig,2,30
"[40,50)",Autochtoon,1,"[30,40)",Overig,3,420
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,1,1640
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,2,2380
"[40,50)",Autochtoon,1,"[40,50)",Autochtoon,3,2160
"[40,50)",Autochtoon,1,"[40,50)",Overig,1,200
"[40,50)",Autochtoon,1,"[40,50)",Overig,2,80
"[40,50)",Autochtoon,1,"[40,50)",Overig,3,100
"[40,50)",Autochtoon,1,"[40,50)",Surinaams,1,10
"[40,50)",Autochtoon,1,"[40,50)",Surinaams,2,110
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,1,3020
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,2,3460
"[40,50)",Autochtoon,1,"[50,60)",Autochtoon,3,50
"[40,50)",Autochtoon,1,"[50,60)",Overig,2,20
"[40,50)",Autochtoon,1,"[50,60)",Surinaams,1,10
"[40,50)",Autochtoon,1,"[60,70)",Autochtoon,1,30
"[40,50)",Autochtoon,2,"[0,20)",Autochtoon,1,6850
"[40,50)",Autochtoon,2,"[0,20)",Autochtoon,2,380
"[40,50)",Autochtoon,2,"[0,20)",Marokkaans,1,90
"[40,50)",Autochtoon,2,"[0,20)",Overig,1,1240
"[40,50)",Autochtoon,2,"[0,20)",Overig,2,10
"[40,50)",Autochtoon,2,"[0,20)",Surinaams,1,170
"[40,50)",Autochtoon,2,"[0,20)",Turks,1,30
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,1,110
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,2,420
"[40,50)",Autochtoon,2,"[20,30)",Autochtoon,3,190
"[40,50)",Autochtoon,2,"[20,30)",Overig,2,1130
"[40,50)",Autochtoon,2,"[20,30)",Overig,3,640
"[40,50)",Autochtoon,2,"[20,30)",Surinaams,2,30
"[40,50)",Autochtoon,2,"[30,40)",Autochtoon,1,1420
"[40,50)",Autochtoon,2,"[30,40)",Autochtoon,2,720
"[40,50)",Autochtoon,2,"[30,40)",Autochtoon,3,1010
"[40,50)",Autochtoon,2,"[30,40)",Marokkaans,1,10
"[40,50)",Autochtoon,2,"[30,40)",Marokkaans,2,20
"[40,50)",Autochtoon,2,"[30,40)",Overig,1,30
"[40,50)",Autochtoon,2,"[30,40)",Overig,2,630
"[40,50)",Autochtoon,2,"[30,40)",Overig,3,690
"[40,50)",Autochtoon,2,"[30,40)",Surinaams,3,20
"[40,50)",Autochtoon,2,"[40,50)",Autochtoon,1,2380
"[40,50)",Autochtoon,2,"[40,50)",Autochtoon,2,8370
"[40,50)",Autochtoon,2,"[40,50)",Autochtoon,3,4180
"[40,50)",Autochtoon,2,"[40,50)",Marokkaans,1,30
"[40,50)",Autochtoon,2,"[40,50)",Overig,1,260
"[40,50)",Autochtoon,2,"[40,50)",Overig,2,3130
"[40,50)",Autochtoon,2,"[40,50)",Overig,3,860
